"barcode","sample","OTU","count","resampled_count","resampled_date","kingdom","phylum","class","order","family","genus","species","n","score","SH_species","SH_gb_acc","SH_sh_acc","SH_type","identity","coverage","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","unite_db_version","date_assigned","Tube_ID","Site","Transect","Location","mass_extracted","Note","guild2","note","exploration_type","Ecm_lineage","myco_reads","mean_gs"
"SMM64",NA,"ITSall_OTUa_8584",525,18,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria","Laccaria_alba",1,1,"Laccaria_alba","UDB0780063","SH1553074.08FU","reps",0.995145631067961,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",64,8,2,3,0.276,NA,"Ectomycorrhizal",NA,"short-distance_delicate","/laccaria",3416,57.595
"SMM70",NA,"ITSall_OTUa_8584",114122,4887,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria","Laccaria_alba",1,1,"Laccaria_alba","UDB0780063","SH1553074.08FU","reps",0.995145631067961,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",70,8,1,16,0.415,NA,"Ectomycorrhizal",NA,"short-distance_delicate","/laccaria",114348,57.595
"SMM72",NA,"ITSall_OTUa_8584",139,5,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria","Laccaria_alba",1,1,"Laccaria_alba","UDB0780063","SH1553074.08FU","reps",0.995145631067961,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",72,5,2,47,0.629,NA,"Ectomycorrhizal",NA,"short-distance_delicate","/laccaria",755,57.595
"SMM90",NA,"ITSall_OTUa_8584",43564,4199,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria","Laccaria_alba",1,1,"Laccaria_alba","UDB0780063","SH1553074.08FU","reps",0.995145631067961,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",90,11,1,3,0.468,NA,"Ectomycorrhizal",NA,"short-distance_delicate","/laccaria",43864,57.595
"SMM91",NA,"ITSall_OTUa_8584",54,33,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria","Laccaria_alba",1,1,"Laccaria_alba","UDB0780063","SH1553074.08FU","reps",0.995145631067961,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",91,5,1,47,0.623,NA,"Ectomycorrhizal",NA,"short-distance_delicate","/laccaria",826,57.595
"SMM92",NA,"ITSall_OTUa_8584",79,2,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria","Laccaria_alba",1,1,"Laccaria_alba","UDB0780063","SH1553074.08FU","reps",0.995145631067961,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",92,10,2,47,0.582,NA,"Ectomycorrhizal",NA,"short-distance_delicate","/laccaria",31511,57.595
"SMM94",NA,"ITSall_OTUa_8584",125,9,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria","Laccaria_alba",1,1,"Laccaria_alba","UDB0780063","SH1553074.08FU","reps",0.995145631067961,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",94,5,1,16.2,0.482,NA,"Ectomycorrhizal",NA,"short-distance_delicate","/laccaria",2292,57.595
"SMM60",NA,"ITSall_OTUe_2810",5999,992,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma","Scleroderma_areolatum",1,1,"Scleroderma_areolatum","EU718116","SH1172048.08FU","reps_singleton",1,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Gasteroid","NULL","Common name - puffball","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021",60,56,2,3,0.378,NA,"Ectomycorrhizal",NA,"long-distance","/pisolithus-scleroderma",15590,59.13
"SMM52",NA,"ITSall_OTUj_3346",17,13,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius",NA,1,1,"Cortinarius_sp","KP012994","SH1142008.08FU","reps_singleton",0.974747474747475,0.98989898989899,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021",53,26,1,16,0.438,NA,"Ectomycorrhizal",NA,"medium-distance_fringe","/cortinarius",395,62.89
"SMM32",NA,"ITSall_OTUm_14529",60477,2043,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Austroboletus",NA,1,1,"Austroboletus_lacunosus","KP242178","SH1185246.08FU","reps_singleton",0.971544715447154,0.991869918699187,"Symbiotroph","Ectomycorrhizal","Highly Probable","NULL","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 15:55:31 2021",33,31,2,16,0.389,NA,"Ectomycorrhizal",NA,"long-distance","/boletus",72571,NA
"SMM33",NA,"ITSall_OTUm_14529",13,7,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Austroboletus",NA,1,1,"Austroboletus_lacunosus","KP242178","SH1185246.08FU","reps_singleton",0.971544715447154,0.991869918699187,"Symbiotroph","Ectomycorrhizal","Highly Probable","NULL","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 15:55:31 2021",34,56,1,33,0.383,NA,"Ectomycorrhizal",NA,"long-distance","/boletus",368,NA
"SMM43",NA,"ITSall_OTUm_14529",10298,541,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Austroboletus",NA,1,1,"Austroboletus_lacunosus","KP242178","SH1185246.08FU","reps_singleton",0.971544715447154,0.991869918699187,"Symbiotroph","Ectomycorrhizal","Highly Probable","NULL","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 15:55:31 2021",44,7,2,33,0.279,NA,"Ectomycorrhizal",NA,"long-distance","/boletus",12742,NA
"SMM17",NA,"ITSall_OTUj_119",2129,120,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","DQ398095","SH1144140.08FU","reps_singleton",0.956204379562044,0.996350364963504,"Symbiotroph","Ectomycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",17,56,1,47,0.43,NA,"Ectomycorrhizal",NA,"short-distance_coarse","/coltricia",64138,62.11
"SMM21",NA,"ITSall_OTUj_119",122,6,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","DQ398095","SH1144140.08FU","reps_singleton",0.956204379562044,0.996350364963504,"Symbiotroph","Ectomycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",21,34,1,33,0.4,NA,"Ectomycorrhizal",NA,"short-distance_coarse","/coltricia",340,62.11
"SMM27",NA,"ITSall_OTUj_119",37,4,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","DQ398095","SH1144140.08FU","reps_singleton",0.956204379562044,0.996350364963504,"Symbiotroph","Ectomycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",28,29,1,16,0.308,NA,"Ectomycorrhizal",NA,"short-distance_coarse","/coltricia",6719,62.11
"SMM32",NA,"ITSall_OTUj_119",11,0,NA,"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","DQ398095","SH1144140.08FU","reps_singleton",0.956204379562044,0.996350364963504,"Symbiotroph","Ectomycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",33,31,2,16,0.389,NA,"Ectomycorrhizal",NA,"short-distance_coarse","/coltricia",72571,62.11
"SMM35",NA,"ITSall_OTUj_119",176,6,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","DQ398095","SH1144140.08FU","reps_singleton",0.956204379562044,0.996350364963504,"Symbiotroph","Ectomycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",36,34,2,47,0.381,NA,"Ectomycorrhizal",NA,"short-distance_coarse","/coltricia",488,62.11
"SMM58",NA,"ITSall_OTUj_119",218,11,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","DQ398095","SH1144140.08FU","reps_singleton",0.956204379562044,0.996350364963504,"Symbiotroph","Ectomycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",58,56,2,16,0.395,NA,"Ectomycorrhizal",NA,"short-distance_coarse","/coltricia",40571,62.11
"SMM59",NA,"ITSall_OTUj_119",63,2,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","DQ398095","SH1144140.08FU","reps_singleton",0.956204379562044,0.996350364963504,"Symbiotroph","Ectomycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",59,12,2,16,0.387,NA,"Ectomycorrhizal",NA,"short-distance_coarse","/coltricia",5232,62.11
"SMM60",NA,"ITSall_OTUj_119",4476,731,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","DQ398095","SH1144140.08FU","reps_singleton",0.956204379562044,0.996350364963504,"Symbiotroph","Ectomycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",60,56,2,3,0.378,NA,"Ectomycorrhizal",NA,"short-distance_coarse","/coltricia",15590,62.11
"SMM61",NA,"ITSall_OTUj_119",32,1,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","DQ398095","SH1144140.08FU","reps_singleton",0.956204379562044,0.996350364963504,"Symbiotroph","Ectomycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",61,56,2,33,0.327,NA,"Ectomycorrhizal",NA,"short-distance_coarse","/coltricia",24434,62.11
"SMM64",NA,"ITSall_OTUj_119",23,1,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","DQ398095","SH1144140.08FU","reps_singleton",0.956204379562044,0.996350364963504,"Symbiotroph","Ectomycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",64,8,2,3,0.276,NA,"Ectomycorrhizal",NA,"short-distance_coarse","/coltricia",3416,62.11
"SMM76",NA,"ITSall_OTUj_119",10489,510,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","DQ398095","SH1144140.08FU","reps_singleton",0.956204379562044,0.996350364963504,"Symbiotroph","Ectomycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",76,11,1,47,0.43,NA,"Ectomycorrhizal",NA,"short-distance_coarse","/coltricia",12987,62.11
"SMM94",NA,"ITSall_OTUj_119",258,11,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","DQ398095","SH1144140.08FU","reps_singleton",0.956204379562044,0.996350364963504,"Symbiotroph","Ectomycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",94,5,1,16.2,0.482,NA,"Ectomycorrhizal",NA,"short-distance_coarse","/coltricia",2292,62.11
"SMM90",NA,"ITSall_OTUa_515",11,0,NA,"Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium",NA,2,1,"Hysterangium_sp","KC222660","SH1191824.08FU","reps_singleton",1,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Gasteroid","Hypogeous","Common name - false truffle","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021",90,11,1,3,0.468,NA,"Ectomycorrhizal",NA,"mat","/hysterangium",43864,111.84
"SMM20",NA,"ITSall_OTUf_540",19,2,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium",NA,1,1,"Hysterangiales_sp","UDB0766730","SH1654367.08FU","reps",0.94475138121547,0.994475138121547,"Symbiotroph","Ectomycorrhizal","Highly Probable","Gasteroid","Hypogeous","Common name - false truffle","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021",20,34,1,47,0.43,NA,"Ectomycorrhizal",NA,"mat","/hysterangium",16554,111.84
"SMM40",NA,"ITSall_OTUf_540",196,5,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium",NA,1,1,"Hysterangiales_sp","UDB0766730","SH1654367.08FU","reps",0.94475138121547,0.994475138121547,"Symbiotroph","Ectomycorrhizal","Highly Probable","Gasteroid","Hypogeous","Common name - false truffle","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021",41,10,1,33,0.422,NA,"Ectomycorrhizal",NA,"mat","/hysterangium",7549,111.84
"SMM63",NA,"ITSall_OTUa_3548",12,1,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_vermifera",1,1,"Serendipita_vermifera","FN663142","SH1544475.08FU","refs",0.985148514851485,1,"Symbiotroph","Orchid Mycorrhizal","Highly Probable","NULL","NULL","NULL","Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte); Weiß M, et al. 2016. New Phytologist 211:20-40 ((https://doi.org/10.1111/nph.13977))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",63,8,1,47,0.393,NA,"Orchid Mycorrhizal",NA,NA,NA,74655,31.78
"SMM78",NA,"ITSall_OTUa_3548",48,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_vermifera",1,1,"Serendipita_vermifera","FN663142","SH1544475.08FU","refs",0.985148514851485,1,"Symbiotroph","Orchid Mycorrhizal","Highly Probable","NULL","NULL","NULL","Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte); Weiß M, et al. 2016. New Phytologist 211:20-40 ((https://doi.org/10.1111/nph.13977))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",78,5,2,33,0.294,NA,"Orchid Mycorrhizal",NA,NA,NA,16171,31.78
